Country_Code,City,Longitude,Latitude,Cuisines,Average_Cost_for_two,Currency,Has_Table_booking,Has_Online_delivery,Price_range,Aggregate_rating,Votes
1,1,77.2815952,28.7000322,29,350,1,0,0,1,0,3
1,1,77.2506182,28.5501242,418,1400,1,1,1,3,4.4,1293
1,4,0,0,4,350,1,0,0,1,3,5
1,1,77.24759415,28.55342536,43,400,1,0,1,1,2.7,12
1,2,77.0716913,28.5094378,377,600,1,0,0,2,3.2,8
1,1,77.136724,28.6282528,37,500,1,0,1,2,3.4,23
1,1,77.0676143,28.6193541,5,500,1,0,1,2,2.9,4
1,1,77.22947,28.637044,29,500,1,0,1,2,0,0
1,1,77.1793853,28.5626093,59,300,1,0,0,1,0,0
1,1,77.2060663,28.5331227,37,650,1,0,1,2,3.8,75
216,20,-83.3170843,30.8164364,228,40,3,0,0,3,3.7,216
1,1,77.21832521,28.64217671,3,400,1,0,0,1,2.2,16
1,2,77.0432685,28.4109555,296,800,1,0,1,2,2.2,93
1,1,77.1355283,28.7012878,7,350,1,0,0,1,3.6,68
1,3,77.292431,28.4923251,3,400,1,0,0,1,0,0
1,2,77.0884689,28.4940704,246,1500,1,1,0,3,4,209
1,1,77.1157942,28.6392175,24,100,1,0,0,1,3,11
1,2,77.0352809,28.5145359,419,350,1,0,0,1,3.1,9
1,1,77.3084321,28.5894261,11,600,1,0,1,2,3.2,23
1,1,77.2798618,28.6321211,65,300,1,0,0,1,3.3,29
1,1,77.12184951,28.66657825,43,650,1,0,1,2,3.5,150
148,80,174.762527,-36.848988,420,90,9,0,0,4,4.8,598
1,1,77.1656368,28.5474027,11,300,1,0,0,1,3.4,53
1,1,77.1868879,28.6458068,11,600,1,0,1,2,3.4,122
1,1,77.1469965,28.656931,421,1000,1,1,1,3,2.4,96
216,62,-87.1819,30.4251,422,10,3,0,0,1,4.6,792
1,85,76.801316,30.7194841,3,700,1,0,0,2,3.8,982
1,1,77.2072907,28.5342075,423,700,1,0,1,2,3.6,412
1,1,77.1727344,28.6938333,59,400,1,0,0,1,2.7,17
1,1,77.2284355,28.5823457,3,400,1,0,0,1,0,0
1,56,79.08009443,21.14014612,424,1000,1,0,0,3,4,100
1,3,77.3130127,28.3979794,28,200,1,0,1,1,2.7,16
1,4,0,0,8,500,1,0,0,2,0,0
1,1,77.194058,28.5540858,425,1600,1,1,1,3,3.8,1845
1,54,83.304558,17.726709,426,600,1,0,0,2,4.1,75
1,7,73.82691111,15.49860278,427,600,1,0,0,3,4.5,840
1,38,83.004504,25.287958,1,450,1,0,0,2,3.4,59
1,2,77.0383658,28.4209297,86,600,1,0,1,2,2.5,188
1,1,77.1424589,28.6585987,28,200,1,0,0,1,0,0
1,3,0,0,133,400,1,0,0,1,0,0
1,1,77.2777758,28.6519888,29,700,1,0,0,2,3,10
1,1,0,0,53,100,1,0,0,1,0,0
1,1,77.2226871,28.6317119,3,1300,1,0,1,3,3.4,1523
216,32,-156.680666,20.876127,428,40,3,0,0,3,4.3,707
1,1,77.1006085,28.6622052,5,550,1,0,0,2,3.2,32
1,1,77.260126,28.537134,30,600,1,0,0,2,2.8,8
1,1,76.9838181,28.6169779,64,100,1,0,0,1,0,0
216,68,-84.205718,31.604905,429,25,3,0,0,2,3.7,147
1,45,81.839744,25.449659,227,500,1,0,0,3,3.4,58
1,71,72.829976,19.12663,69,800,1,0,0,2,4,5145
1,1,77.2895211,28.5382002,1,500,1,0,1,2,3.7,78
1,78,77.41722744,23.18499152,11,700,1,0,0,2,3.9,126
216,57,-81.471447,28.433235,216,50,3,0,0,4,4.4,886
1,1,77.24115785,28.57857859,64,150,1,0,0,1,0,2
1,1,77.118653,28.647141,234,1300,1,1,1,3,4,129
1,1,77.181133,28.537381,1,450,1,0,0,1,0,0
1,4,77.3716062,28.6142808,8,200,1,0,1,1,3.2,19
1,4,0,0,39,200,1,0,0,1,0,1
1,4,77.5133461,28.4720847,28,300,1,0,1,1,3.1,37
1,1,77.2564223,28.5374979,43,1000,1,1,1,3,3,70
1,1,77.2833919,28.6778187,3,150,1,0,0,1,2.7,5
1,1,77.2428349,28.57509517,59,250,1,0,1,1,2.7,4
1,1,77.1807331,28.5650684,37,650,1,0,1,2,3.3,163
1,50,0,0,430,500,1,0,0,2,4.1,124
1,1,77.2136424,28.5388893,431,1500,1,0,0,3,3.9,38
1,1,0,0,37,350,1,0,0,1,0,0
1,4,77.35318667,28.61007,64,150,1,0,0,1,0,0
214,82,55.27927805,25.19500831,432,170,6,0,0,3,4.3,386
1,1,77.1686023,28.5770825,1,450,1,0,0,1,3.4,29
1,1,77.1695686,28.6449373,271,600,1,0,1,2,3.6,177
1,1,77.2208008,28.6290232,3,550,1,0,0,2,3.6,485
1,1,77.2515611,28.5819018,3,600,1,0,1,2,0,3
1,1,77.2463975,28.5812764,38,500,1,0,0,2,0,0
1,1,77.0751536,28.6392198,44,550,1,0,0,2,3.4,23
1,1,77.222238,28.6326547,433,1900,1,1,1,3,4.3,1129
1,4,77.32484244,28.56900605,37,2000,1,1,1,4,3.7,770
1,1,77.19819423,28.51751975,11,200,1,0,0,1,0,0
1,2,77.0950645,28.460459,434,300,1,0,0,1,2.7,24
215,73,-2.237333333,53.4835,435,50,5,0,0,3,4.9,162
1,7,73.74229444,15.5696,436,1500,1,0,0,4,3.5,1681
1,1,77.268392,28.56159321,11,400,1,0,0,1,2.8,32
1,2,77.0432685,28.4751486,11,900,1,1,0,2,3.1,17
1,1,77.3292915,28.6029222,28,150,1,0,0,1,3,13
216,29,-84.9427,32.481,198,0,3,0,0,1,4,170
1,1,77.1432187,28.7057393,3,2500,1,1,0,4,3.9,259
1,2,77.0324732,28.4636195,3,200,1,0,0,1,3,4
1,76,76.28544722,9.970716667,437,1000,1,0,0,3,4.2,394
1,1,77.303949,28.665829,34,800,1,1,0,2,0,1
1,4,77.3621286,28.5699073,43,750,1,0,1,2,3.4,369
215,70,-1.858529,52.443963,438,45,5,0,0,3,3.7,32
1,1,77.2816637,28.656024,8,200,1,0,0,1,3.2,10
14,86,138.966064,-34.519619,439,30,3,0,0,3,4.4,339
1,1,77.1140883,28.7348098,29,700,1,0,0,2,3.5,123
1,1,77.2305013,28.6561992,440,300,1,0,0,1,3.4,21
1,19,80.250744,13.0058006,441,800,1,1,1,2,4.2,1810
1,1,77.19262462,28.56199134,442,600,1,0,0,2,3.7,154
216,61,-93.620726,41.58536,443,40,3,0,0,3,4.2,370
1,1,77.1804127,28.6380933,170,300,1,0,0,1,2.9,4
1,1,77.2857811,28.6238533,3,200,1,0,0,1,0,0
1,4,77.3352692,28.5672838,8,200,1,0,0,1,0,0
148,49,174.774912,-41.294565,1,40,9,0,0,2,4.3,157
1,67,73.169083,22.310329,249,600,1,0,0,2,4,191
1,2,77.038546,28.4655681,11,600,1,0,0,2,0,2
216,6,-81.0916,32.0809,444,25,3,0,0,2,3.7,747
1,1,77.1363776,28.6213659,38,250,1,0,0,1,0,0
1,3,77.3217312,28.3946937,61,500,1,0,0,2,3.3,35
1,1,77.2457042,28.5307774,208,350,1,0,1,1,2.9,77
216,87,-92.356066,42.458979,4,10,3,0,0,1,3.7,73
1,1,77.31822677,28.667041,28,200,1,0,0,1,0,0
1,28,75.813112,30.895817,41,1400,1,0,0,3,3.9,80
1,2,77.03890722,28.42447847,22,500,1,0,1,2,3.4,190
1,1,77.220457,28.56350464,28,100,1,0,1,1,2.9,13
1,1,77.2858492,28.6766696,445,150,1,0,0,1,0,3
1,2,77.033939,28.4576098,11,1400,1,1,0,3,2.8,7
1,2,77.0931234,28.4757509,37,800,1,0,1,2,2.6,26
1,3,77.3128332,28.397424,86,800,1,0,1,2,3.4,48
1,3,77.3260374,28.3633487,3,450,1,0,0,1,2.9,16
1,1,77.2135506,28.5386851,43,900,1,0,1,2,3.5,226
148,80,174.7524415,-36.87177949,4,35,9,0,0,2,4.3,212
1,1,77.2462179,28.5666488,446,500,1,0,0,2,3.1,33
1,1,77.158043,28.6916764,8,100,1,0,0,1,0,0
1,2,77.0392204,28.4249125,271,600,1,0,1,2,3.4,138
1,1,77.2049915,28.7004311,55,100,1,0,0,1,0,1
1,1,77.1688109,28.5884242,220,500,1,0,0,2,2.6,21
1,1,77.2132657,28.5616657,28,150,1,0,0,1,0,2
1,1,77.2434648,28.5328936,37,1200,1,1,0,3,3.5,256
1,1,77.1909759,28.5834333,1,450,1,0,0,1,3,4
166,31,51.5104884,25.2709036,239,110,7,0,0,3,3.6,115
1,1,77.23985,28.5417418,15,1000,1,0,1,3,4,70
1,1,77.1987595,28.50556136,116,300,1,0,0,1,0,1
1,1,77.2208202,28.5676806,1,600,1,0,0,2,3.1,6
1,4,77.3348554,28.5764701,11,350,1,0,1,1,3.2,49
1,2,77.0378566,28.5125685,30,200,1,0,0,1,0,2
1,1,77.0306405,28.6191566,447,400,1,0,0,1,2.8,7
1,1,77.0849466,28.596432,3,500,1,0,0,2,0,3
216,6,-81.097051,32.080742,448,10,3,0,0,1,4.3,456
1,1,77.1151872,28.6392925,449,600,1,0,1,2,2.6,41
1,4,77.3348957,28.5766241,4,350,1,0,0,1,3.6,97
1,1,77.1415008,28.7122653,59,500,1,0,1,2,2.7,43
1,2,77.0693827,28.510128,450,400,1,0,1,1,3.5,40
1,1,77.1109713,28.6255303,18,400,1,0,0,1,3,6
216,62,-87.2150874,30.4116106,321,25,3,0,0,2,3.7,559
1,1,77.2264353,28.5996365,451,2000,1,1,0,4,3.8,203
1,1,77.3216767,28.6758998,133,1200,1,1,1,3,3.3,56
1,1,77.2344254,28.5508679,37,1250,1,1,0,3,3.6,229
1,1,77.116361,28.6461869,11,1000,1,1,0,3,3.5,26
1,2,0,0,3,150,1,0,0,1,0,0
1,1,0,0,3,350,1,0,0,1,0,0
1,2,77.0860801,28.4823177,38,300,1,0,0,1,0,0
1,4,77.34083544,28.56619633,220,350,1,0,1,1,3.7,68
1,1,77.0910906,28.6298512,11,450,1,0,1,1,2.7,37
1,4,77.3863299,28.5722375,281,500,1,0,0,2,3,5
1,1,77.26898376,28.56164003,333,1000,1,1,1,3,3,90
1,1,77.2357105,28.6410173,3,150,1,0,0,1,0,0
1,2,77.0413794,28.4069177,189,1100,1,1,0,3,3.9,28
1,2,77.0640466,28.4673792,452,1500,1,1,0,3,3.8,1317
1,1,77.2436699,28.5345364,208,1000,1,1,1,3,3.8,594
189,88,28.017548,-26.138396,453,350,2,0,0,4,4.1,1207
1,1,0,0,53,100,1,0,0,1,0,3
216,61,-93.627896,41.583309,454,25,3,0,0,2,3.2,113
1,1,77.20243322,28.5589794,28,200,1,0,0,1,0,0
1,1,77.1419683,28.6582366,59,250,1,0,0,1,0,0
1,1,77.1664456,28.6848261,53,200,1,0,1,1,3.4,135
1,1,77.1250299,28.5472207,5,650,1,0,0,2,0,0
1,1,77.076292,28.6069426,28,150,1,0,0,1,0,0
1,4,77.5180946,28.4696531,8,1000,1,0,0,3,3.4,29
1,2,77.0205232,28.4802841,390,300,1,0,0,1,2.8,16
1,1,77.2683524,28.5620725,74,300,1,0,1,1,3.3,38
1,1,77.2874628,28.5374717,399,1500,1,1,0,3,3.3,19
1,2,77.083835,28.506391,11,650,1,0,0,2,2.9,13
1,1,77.1357642,28.6223499,150,200,1,0,0,1,0,1
1,1,77.1048462,28.6691804,28,400,1,0,1,1,3.5,76
1,1,77.222238,28.7027947,208,400,1,0,0,1,3,4
1,1,77.2169361,28.60016,455,2000,1,0,0,4,3.1,5
1,1,77.1136177,28.6300121,41,2500,1,1,0,4,2.9,14
1,1,0,0,30,800,1,0,0,2,3.3,15
216,57,-81.522987,28.527592,456,35,3,0,0,3,4.9,1252
1,2,77.0928243,28.4937229,43,700,1,0,1,2,2.8,191
1,1,77.19856001,28.51784764,3,100,1,0,0,1,0,0
1,4,77.3757327,28.6095596,3,550,1,0,0,2,0,0
166,31,51.512909,25.27618,457,445,7,0,0,4,4.3,73
1,1,77.2269086,28.5999453,458,2500,1,1,1,4,3.6,300
1,4,77.3387496,28.5637906,41,1300,1,1,0,3,3,7
1,1,77.2682086,28.56929078,64,250,1,0,0,1,3,7
1,4,77.3325771,28.5698988,459,300,1,0,0,1,3.1,47
1,2,77.0424589,28.4740845,11,600,1,0,1,2,3.2,52
1,4,77.32315633,28.56812092,460,2600,1,1,0,4,3,579
1,54,83.361377,17.764287,461,600,1,0,0,2,3.6,193
1,1,77.2584306,28.5792829,462,300,1,0,0,1,0,2
1,1,77.2062475,28.6983664,65,450,1,0,1,1,2.6,138
1,1,77.0955538,28.73409022,36,400,1,0,1,1,3.3,30
1,4,77.3846131,28.5711244,53,100,1,0,0,1,0,0
1,2,77.0683497,28.4907415,3,200,1,0,0,1,0,0
1,2,77.0714665,28.5096403,65,300,1,0,0,1,0,1
1,1,77.2702013,28.6901576,64,100,1,0,0,1,0,1
1,71,72.86238123,19.22131488,189,1000,1,0,0,3,4,156
1,1,77.2021829,28.5436328,463,1800,1,1,0,3,3.7,234
1,2,77.0433584,28.4106951,8,400,1,0,0,1,3.6,84
189,5,18.46195,-33.970286,18,110,2,0,0,2,4.5,328
1,2,77.0997478,28.4660588,8,200,1,0,0,1,2.9,4
1,2,77.0731066,28.4776351,399,1200,1,1,0,3,3.2,39
1,1,77.195496,28.523803,35,400,1,0,1,1,3.1,10
1,1,77.309698,28.623975,8,300,1,0,0,1,0,0
1,2,0,0,464,120,1,0,0,1,3.1,6
208,44,29.03464001,41.05581715,465,170,8,0,0,4,3.7,661
1,1,77.1731998,28.6463046,59,350,1,0,1,1,3.1,50
1,4,77.20952498,28.62565716,43,550,1,0,0,2,0,2
1,4,77.3428293,28.6033018,4,300,1,0,0,1,2.9,4
1,1,77.2155461,28.7125884,3,200,1,0,0,1,3,11
1,1,77.2882379,28.5398069,86,600,1,0,1,2,2.4,76
216,61,-93.637401,41.587219,466,10,3,0,0,1,4.4,659
1,1,77.2386106,28.5367441,74,150,1,0,1,1,4.5,665
1,1,77.26953889,28.56109444,82,3000,1,1,0,4,3.1,26
1,1,76.9654941,28.6090439,4,150,1,0,0,1,0,0
215,70,-1.894286,52.477633,193,35,5,0,0,2,3.7,21
1,4,77.3727931,28.5551493,28,250,1,0,1,1,3.4,22
1,4,77.3716062,28.6142808,43,1500,1,0,1,3,3.1,56
1,3,77.2990075,28.4375707,65,250,1,0,0,1,0,1
1,1,77.0817882,28.6209459,227,500,1,0,1,2,3.5,62
1,2,77.0504568,28.4532365,1,450,1,0,0,1,3.1,23
1,2,77.0886879,28.4797893,399,1000,1,1,0,3,3.6,70
189,89,28.014749,-26.021362,239,300,2,0,0,4,4.4,90
1,1,77.2151419,28.7111617,28,200,1,0,0,1,3.1,10
1,1,77.21341833,28.64063,5,600,1,0,0,2,2.9,9
1,1,77.1915599,28.5842508,11,700,1,0,0,2,2.9,16
1,4,77.32432779,28.56920863,28,500,1,0,1,2,3.9,403
1,1,77.1670746,28.5876897,11,950,1,1,0,2,3.5,20
1,12,73.89852025,18.53408003,467,1800,1,0,1,3,4.3,1531
215,70,-1.914805,52.477693,468,60,5,1,0,3,4,133
1,1,77.290883,28.606978,11,500,1,0,1,2,2.7,5
30,58,-47.95628333,-15.83451389,469,150,4,0,0,4,4,10
1,39,72.5222172,23.0640914,470,1200,1,0,0,3,4.1,192
1,1,77.1444781,28.494557,37,700,1,0,0,2,2.9,4
1,2,77.104693,28.4221468,199,500,1,0,0,2,0,0
1,1,77.2524142,28.5478742,356,300,1,0,1,1,3.2,9
216,6,-81.0894,32.0785,471,10,3,0,0,1,4.6,880
1,1,77.2912015,28.56308413,3,250,1,0,0,1,0,2
216,40,-96.349464,42.440592,294,40,3,0,0,3,3.9,239
1,1,0,0,159,300,1,0,0,1,0,1
1,1,77.24689879,28.52810941,7,350,1,0,0,1,3.2,35
1,1,77.25662515,28.52351906,472,800,1,0,0,2,3.7,281
1,1,77.2301869,28.5735944,41,1800,1,1,0,3,3.8,238
216,90,-74.651139,40.352385,473,70,3,0,0,4,4,542
1,1,77.1886399,28.6470942,282,750,1,1,1,2,2.7,68
1,1,0,0,41,2000,1,1,0,4,3.8,52
1,1,77.2952729,28.5975729,28,500,1,0,1,2,3.7,49
1,1,77.16498211,28.51428649,387,700,1,0,1,2,4.2,193
1,2,77.0727706,28.4594327,271,600,1,0,1,2,3.6,243
1,2,77.0934537,28.4911838,11,600,1,0,1,2,2.6,51
1,4,77.3173193,28.5810955,11,300,1,0,0,1,3.9,140
1,1,77.15601213,28.54260469,39,450,1,0,1,1,3.7,169
1,1,77.251157,28.5501754,25,500,1,0,0,2,3.6,142
1,21,74.87957778,31.62261111,3,400,1,0,0,2,3.8,71
1,1,77.1198714,28.6476301,474,1400,1,0,1,3,3.8,280
1,4,77.3431656,28.5585244,44,500,1,0,0,2,0,0
1,1,77.2072484,28.6817513,1,450,1,0,0,1,3.3,82
1,1,77.1855361,28.6417258,59,450,1,0,0,1,3.4,76
1,14,80.99885715,26.85338395,133,1200,1,0,0,3,4.2,691
1,1,77.14399081,28.64679749,35,350,1,0,0,1,3.2,16
1,50,91.806493,26.13298761,475,500,1,0,0,2,4,28
1,2,77.0309826,28.508564,59,250,1,0,1,1,2.7,10
1,2,77.0923747,28.4733301,37,600,1,0,0,2,2.9,5
1,1,77.1358184,28.6223489,476,150,1,0,0,1,0,0
191,91,79.85336389,6.906813889,477,4500,12,0,0,4,4,196
1,1,77.2155653,28.5498307,478,1000,1,1,1,3,4,134
1,4,77.3323527,28.5486721,479,550,1,0,0,2,3.4,55
1,1,77.1968157,28.6896167,480,300,1,0,0,1,3.3,35
216,29,-84.954984,32.5382197,481,40,3,0,0,3,3.9,247
1,4,77.367188,28.5578418,28,600,1,0,0,2,0,3
1,1,76.9911162,28.6119984,482,250,1,0,0,1,0,2
1,1,77.1555845,28.6834348,59,250,1,0,0,1,0,0
1,1,77.2048468,28.6991883,4,450,1,0,1,1,2.8,51
1,1,77.16388777,28.55720016,11,1000,1,1,1,3,3.5,193
1,1,77.11541,28.646011,11,500,1,0,0,2,3.8,18
1,1,77.064828,28.678402,3,200,1,0,0,1,0,1
1,4,77.364878,28.5970621,43,1000,1,1,1,3,2.5,28
1,1,77.2405602,28.5482719,298,600,1,0,0,2,4,158
1,1,77.194929,28.576014,22,500,1,0,1,2,3.5,100
1,1,77.2806842,28.6300457,3,250,1,0,0,1,0,1
1,2,77.0628774,28.4696871,483,1500,1,1,0,3,3.6,289
1,3,77.29659833,28.43002333,35,400,1,0,0,1,3.5,39
1,4,77.3398007,28.5864047,25,500,1,0,1,2,3.4,93
1,1,77.1290395,28.67409075,30,750,1,0,0,2,4,147
1,1,77.2304115,28.5731228,484,1600,1,0,0,3,3,496
1,4,77.413852,28.505174,485,200,1,0,0,1,0,1
1,4,77.32512441,28.57073654,11,1300,1,1,0,3,3.2,37
1,1,77.3020809,28.6467421,18,300,1,0,1,1,4,292
1,2,77.1000683,28.4285248,4,600,1,0,1,2,2.6,17
1,1,77.1696522,28.6449368,1,450,1,0,0,1,2.9,38
1,2,77.054079,28.5042056,8,300,1,0,1,1,0,0
1,2,77.0843266,28.4602296,486,400,1,0,0,1,2.7,83
1,4,77.5106105,28.463041,43,600,1,0,0,2,2.5,10
1,2,77.0365475,28.4274393,487,300,1,0,0,1,3.5,37
1,1,77.1684265,28.6994159,302,150,1,0,0,1,3.2,8
1,1,77.2225973,28.6276714,53,150,1,0,0,1,3.5,19
1,4,77.3404288,28.5653946,36,400,1,0,1,1,3.7,92
1,1,77.2392131,28.5711817,1,550,1,0,0,2,3.5,54
1,1,76.9856908,28.6130492,59,300,1,0,0,1,0,2
1,1,77.1884602,28.5677783,98,300,1,0,1,1,2.6,38
1,2,77.0424589,28.4739949,8,200,1,0,0,1,2.9,10
1,1,77.280646,28.65981866,281,500,1,0,1,2,3.3,26
1,2,77.0991634,28.4251591,22,400,1,0,1,1,3.3,15
1,1,77.291919,28.6908012,30,100,1,0,0,1,0,1
1,4,77.3343957,28.5940266,133,500,1,0,0,2,0,1
1,1,77.185331,28.56904,387,1000,1,0,0,3,3.8,79
1,1,77.0756895,28.6431503,3,200,1,0,0,1,3,10
1,66,0,0,216,800,1,0,0,3,3,25
1,1,77.2169659,28.6001706,484,4100,1,0,0,4,3.5,42
216,57,-81.381077,28.540432,350,40,3,0,0,3,4.4,981
1,1,77.3240717,28.6868371,3,400,1,0,0,1,0,1
1,1,77.1344497,28.7155992,28,200,1,0,0,1,3.3,13
1,1,77.3080954,28.58927604,97,150,1,0,0,1,0,0
1,50,91.759857,26.172119,3,1500,1,0,0,4,4.9,774
1,3,77.3285388,28.3686544,11,500,1,0,0,2,3,4
1,1,77.1499993,28.6937247,28,400,1,0,0,1,3.5,82
1,2,77.0727256,28.4593835,37,600,1,0,1,2,3.8,121
1,2,77.04251687,28.52068371,30,700,1,0,0,2,0,0
1,1,77.0941454,28.6157655,256,700,1,0,1,2,3.6,56
1,1,77.27249913,28.70246031,143,350,1,0,0,1,2.8,5
1,1,77.1043454,28.6770198,65,250,1,0,0,1,3.2,37
1,1,0,0,37,250,1,0,0,1,2.9,4
1,2,77.0883113,28.4942639,23,550,1,0,1,2,3.8,176
1,2,77.0537818,28.500642,1,900,1,0,0,2,3.9,25
1,1,77.191515,28.5850979,488,600,1,0,0,2,2.9,10
1,2,77.022202,28.4645876,11,600,1,0,0,2,3.3,25
1,1,77.20738649,28.6809212,489,250,1,0,0,1,3.9,72
1,63,0,0,490,1000,1,0,0,3,3.7,81
1,2,77.10009377,28.42846486,4,500,1,0,0,2,3.6,47
1,1,77.0654346,28.67898074,36,300,1,0,0,1,0,0
1,71,72.82520279,18.99404899,113,700,1,0,1,2,3.9,2076
1,1,77.15246,28.538993,491,2650,1,1,0,4,3.3,145
1,41,79.83134832,11.93648771,198,600,1,0,0,3,3.6,97
1,1,77.2045662,28.551367,18,400,1,0,1,1,3.3,65
1,1,77.1506285,28.6936956,29,700,1,0,0,2,3.4,85
1,4,77.3732546,28.5152596,61,500,1,0,0,2,0,1
1,1,77.268831,28.563202,492,800,1,0,1,2,3.5,29
1,41,79.829584,11.929275,493,400,1,0,0,2,4.1,791
1,1,77.21961837,28.52876718,347,900,1,0,1,2,2.2,122
1,14,80.92743056,26.84850556,494,300,1,0,0,1,4.9,1057
1,43,75.892574,22.7600723,387,500,1,0,0,2,3.9,69
1,1,77.21234288,28.51914091,29,550,1,0,0,2,3,15
1,1,77.2269984,28.6000435,1,700,1,0,0,2,3.8,256
1,1,77.18532767,28.64555639,43,1100,1,1,1,3,2.6,31
1,1,77.3086422,28.5899497,4,200,1,0,0,1,0,0
1,2,77.09313545,28.47582155,1,650,1,0,1,2,3.2,18
216,57,-81.469986,28.440344,495,40,3,0,0,3,4.6,1293
1,1,77.20070411,28.56164445,25,500,1,0,1,2,2.9,188
1,1,77.3365387,28.6101623,4,300,1,0,0,1,2.9,9
1,4,77.3626026,28.6088161,11,300,1,0,0,1,2.7,15
1,1,77.2835016,28.634547,496,400,1,0,1,1,2.1,121
1,1,77.2402459,28.5571618,37,600,1,0,0,2,3.1,21
1,1,77.22564027,28.62586289,497,800,1,1,0,2,3.7,343
1,1,77.1355204,28.7085129,498,450,1,0,0,1,0,0
1,9,78.3926214,17.4295847,499,2000,1,1,1,4,4.4,2218
1,1,77.153498,28.717991,500,200,1,0,0,1,3.1,12
1,1,77.2594998,28.53815752,53,150,1,0,0,1,2.8,10
1,4,77.3676875,28.5574096,11,550,1,0,0,2,2.9,4
1,1,77.1043703,28.6768613,29,700,1,0,0,2,3.2,111
1,1,77.2132305,28.5394521,5,800,1,0,1,2,3.4,50
1,1,77.1228536,28.5454551,3,350,1,0,0,1,0,0
1,1,77.0916553,28.6643779,38,500,1,0,0,2,3.6,40
1,1,77.2523434,28.5484867,98,150,1,0,0,1,3,12
1,1,77.1701408,28.5950782,501,2000,1,1,0,4,3.7,42
1,1,77.0876301,28.6700688,25,500,1,0,1,2,2.3,31
216,87,-92.432177,42.512646,122,25,3,0,0,2,3.7,113
1,2,0,0,28,300,1,0,0,1,0,0
1,4,77.3400699,28.5655401,107,250,1,0,0,1,3.9,66
1,66,73.74630857,19.98975665,502,400,1,0,0,2,3.5,77
1,2,77.048261,28.412019,37,650,1,0,0,2,3.3,96
1,1,77.13267021,28.67067669,37,800,1,0,1,2,3.2,25
1,4,77.32398044,28.56966474,1,450,1,0,1,1,3.6,125
208,44,28.98110311,41.02578494,503,90,8,0,0,3,4.3,870
148,49,174.7774651,-41.28496092,504,110,9,0,0,4,4.3,141
148,80,174.777987,-36.86565,505,70,9,0,0,4,3.5,86
1,1,77.161503,28.7054506,11,400,1,0,0,1,3,9
1,4,77.35519834,28.61451253,379,1500,1,1,0,3,3.1,13
1,1,77.22556986,28.62948089,28,100,1,0,0,1,0,2
1,1,77.101847,28.535183,8,500,1,0,0,2,3,4
214,52,54.37143378,24.48841145,506,70,6,0,1,2,4,380
1,1,77.1499094,28.6937161,151,300,1,0,0,1,2.8,23
1,2,77.0998522,28.4947415,507,400,1,0,1,1,3.2,21
1,1,76.9932051,28.5906226,3,400,1,0,0,1,0,2
214,27,55.37552107,25.32813499,438,100,6,0,1,4,4.1,449
1,1,77.24148139,28.57535368,98,200,1,0,0,1,3.8,183
1,1,77.1908861,28.7057958,508,300,1,0,0,1,3.7,142
1,1,77.3021052,28.5891084,29,700,1,0,0,2,2.6,17
1,2,77.0671046,28.471349,333,400,1,0,0,1,4.1,208
1,1,77.18952768,28.64877767,82,1000,1,1,0,3,2.4,52
1,1,77.2319464,28.6296407,509,400,1,0,0,1,3.6,85
1,1,0,0,510,450,1,0,0,1,0,1
1,1,77.091394,28.6291122,11,1250,1,0,1,3,3.8,128
216,32,-157.948486,21.677078,473,25,3,0,0,2,4.5,691
166,31,51.5210744,25.276109,209,80,7,0,0,3,3.4,350
1,1,77.21826,28.620999,66,5000,1,0,0,4,3.6,61
1,4,77.3535737,28.5743001,296,1000,1,0,0,3,2.6,7
1,2,77.0791557,28.4605845,511,200,1,0,1,1,3.7,25
1,1,77.2051324,28.6989923,345,700,1,0,0,2,3.4,173
1,1,77.1648729,28.6815855,3,300,1,0,0,1,2.6,19
1,1,77.1682428,28.5880703,512,600,1,0,1,2,3.6,364
1,1,77.21613,28.7120622,37,400,1,0,0,1,3.5,14
1,1,77.2870265,28.6369816,3,400,1,0,0,1,2.8,5
1,1,77.2540139,28.5618466,8,400,1,0,0,1,3.1,9
1,4,77.369864,28.6181511,86,500,1,0,0,2,3.3,15
1,1,77.2831828,28.659873,53,200,1,0,0,1,0,0
1,1,77.1374755,28.6554434,11,600,1,0,1,2,3.6,55
1,1,77.0893623,28.5883368,53,100,1,0,0,1,0,1
1,1,77.2011834,28.6901314,11,400,1,0,1,1,3.1,15
1,1,77.249793,28.525675,26,800,1,0,1,2,3.2,10
1,1,77.1889084,28.6434584,28,300,1,0,0,1,3,12
1,1,77.1299154,28.6522777,3,450,1,0,0,1,3.2,9
1,4,77.3722342,28.58601,3,150,1,0,0,1,0,1
1,1,77.1254605,28.5459741,3,350,1,0,0,1,0,0
1,85,76.80064,30.7056102,513,1600,1,0,0,3,4.1,300
1,1,77.162132,28.7025908,25,500,1,0,1,2,2.6,46
1,2,77.1042435,28.4372591,11,500,1,0,1,2,2.4,20
189,89,28.02302878,-26.05198229,514,450,2,0,0,4,4.8,542
1,1,77.2457421,28.5281318,421,700,1,0,1,2,3.3,148
1,4,0,0,1,300,1,0,0,1,2.9,9
1,14,81.00087417,26.85585347,515,400,1,0,0,2,4.1,165
216,20,-83.3085736,30.8223548,516,40,3,0,0,3,3.7,137
1,1,77.2708084,28.6529662,517,550,1,0,0,2,2.8,8
1,4,77.3648332,28.5971027,518,450,1,0,1,1,3.5,105
1,4,77.3352977,28.5768276,36,500,1,0,1,2,4.1,112
